dataset,seed,_candidate_id,_coverage,_risk_coverage,_critical_coverage,_false_safe,_underwarning,_mean_width,_cwc,_winkler,_pinaw,_rmse,_mae,_r2,_literal_gate_pass,seed_from_folder,_dataset_key,_seed_key,_candidate_key,_stored_coverage,_stored_riskcov,_stored_false_safe,_stored_underwarning,_stored_width,_stored_rmse,_stored_mae,_stored_current_gate,dataset_row,seed_row,row_n,row_rmse,row_mae,row_r2,row_coverage,row_riskcov_y_le_025,row_critcov_y_le_010,row_urgent_n,row_critical_n,row_fsr050_interval_lower_only,row_fsr050_point_only,row_fsr050_point_or_lower,row_miss025_interval_lower_only,row_miss025_point_only,row_miss025_point_or_lower,row_under_all,row_under_urgent_only,row_under_critical_only,row_upper_all,row_width_mean,_row_metric_found,_row_base_coverage_risk,gate_current_literal_row_under,gate_current_literal_stored_under,gate_strict025_interval_stored_under,gate_strict025_interval_row_under,gate_strict025_interval_no_under,gate_gemini_combined025_row_under,gate_gemini_combined025_stored_under,_rank_width,_rank_rmse,_rank_mae,_selected_gate,_n_eligible_for_gate,_pass_primary_gate_recheck
NASA Battery,124060498,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__fixed_width_0.15,0.9051383399209486,0.968,0.99,0.0,0.0,0.1435935837411379,,,,0.1005904210544426,0.0432607167798619,0.765749747173929,1,124060498,NASA Battery,124060498,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__fixed_width_0.15,0.9051383399209486,0.968,0.0,0.0,0.1435935837411379,0.1005904210544426,0.0432607167798619,True,NASA Battery,124060498,759,0.1005904210544426,0.0432607167798619,0.7657497471739292,0.9051383399209486,0.968,0.99,125,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0013175230566534,0.008,0.01,0.0935441370223978,0.143593583741138,True,True,True,True,True,True,True,True,True,0.143593583741138,0.1005904210544426,0.0432607167798619,gate_strict-interval_interval_row_under,33,True
NASA Battery,166900910,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__fixed_width_0.30,0.928743961352657,0.9801324503311258,0.986206896551724,0.0,0.002415458937198,0.2781428303229598,,,,0.0943083532350322,0.0584721532169073,0.7979701091305182,1,166900910,NASA Battery,166900910,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__fixed_width_0.30,0.928743961352657,0.9801324503311258,0.0,0.002415458937198,0.2781428303229598,0.0943083532350322,0.0584721532169073,True,NASA Battery,166900910,828,0.0943083532350322,0.0584721532169073,0.7979701091305182,0.928743961352657,0.9801324503311258,0.986206896551724,151,145,0.0,0.0,0.0,0.0,0.0132450331125827,0.0132450331125827,0.002415458937198,0.0132450331125827,0.0137931034482758,0.0688405797101449,0.2781428303229598,True,True,True,True,True,True,True,False,False,0.2781428303229598,0.0943083532350322,0.0584721532169073,gate_strict-interval_interval_row_under,16,True
NASA Battery,174127091,capacity__global_minmax_health__safe_measurements_allow_cycle__RF__twosided_guard_l99_u99_b15,0.9658536585365852,0.9528301886792452,0.9504950495049505,0.0,0.0019512195121951,0.1736979720031098,,,,0.0490003063446602,0.0242878437953161,0.9228401517500266,1,174127091,NASA Battery,174127091,capacity__global_minmax_health__safe_measurements_allow_cycle__RF__twosided_guard_l99_u99_b15,0.9658536585365852,0.9528301886792452,0.0,0.0019512195121951,0.1736979720031098,0.0490003063446602,0.0242878437953161,True,NASA Battery,174127091,1025,0.0490003063446602,0.0242878437953161,0.9228401517500268,0.9658536585365852,0.9528301886792452,0.9504950495049505,106,101,0.0,0.0,0.0,0.0,0.1132075471698113,0.1132075471698113,0.0156097560975609,0.0471698113207547,0.0495049504950495,0.0185365853658536,0.1736979720031098,True,True,True,True,True,True,True,False,False,0.1736979720031098,0.0490003063446602,0.0242878437953161,gate_strict-interval_interval_row_under,52,True
NASA Battery,176975306,capacity__global_minmax_health__safe_measurements_no_cycle__BAYESIAN_RIDGE__global_90,0.9368723098995696,0.9166666666666666,0.5555555555555556,0.0,0.0043041606886657,0.0692815716825219,,,,0.0241462574344531,0.0163313737424869,0.9746895721694798,1,176975306,NASA Battery,176975306,capacity__global_minmax_health__safe_measurements_no_cycle__BAYESIAN_RIDGE__global_90,0.9368723098995696,0.9166666666666666,0.0,0.0043041606886657,0.0692815716825219,0.0241462574344531,0.0163313737424869,True,NASA Battery,176975306,697,0.0241462574344531,0.0163313737424869,0.9746895721694796,0.9368723098995696,0.9166666666666666,0.5555555555555556,48,9,0.0,0.0,0.0,0.0,0.5,0.5,0.0329985652797704,0.0833333333333333,0.4444444444444444,0.0301291248206599,0.0692815716825219,True,True,True,True,True,True,True,False,False,0.0692815716825219,0.0241462574344531,0.0163313737424869,gate_strict-interval_interval_row_under,242,True
NASA Battery,217219298,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__twosided_guard_l99_u95_b12,0.9571734475374732,0.9166666666666666,0.8909090909090909,0.0,0.0,0.3333197169293928,,,,0.2041949260002515,0.127230233103452,-0.5381440809351652,1,217219298,NASA Battery,217219298,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__twosided_guard_l99_u95_b12,0.9571734475374732,0.9166666666666666,0.0,0.0,0.3333197169293928,0.2041949260002515,0.127230233103452,True,NASA Battery,217219298,934,0.2041949260002515,0.127230233103452,-0.5381440809351663,0.9571734475374732,0.9166666666666666,0.8909090909090909,72,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0289079229122055,0.0833333333333333,0.109090909090909,0.0139186295503211,0.3333197169293928,True,True,True,True,True,True,True,True,True,0.3333197169293928,0.2041949260002515,0.127230233103452,gate_strict-interval_interval_row_under,23,True
NASA Battery,241970223,capacity__global_minmax_health__safe_measurements_no_cycle__ENSEMBLE_MEDIAN__global_90,0.9451097804391216,0.9555555555555556,0.9555555555555556,0.0,0.0009980039920159,0.0554264127891519,,,,0.0133224983443197,0.0079882465652687,0.991341813789261,1,241970223,NASA Battery,241970223,capacity__global_minmax_health__safe_measurements_no_cycle__ENSEMBLE_MEDIAN__global_90,0.9451097804391216,0.9555555555555556,0.0,0.0009980039920159,0.0554264127891519,0.0133224983443197,0.0079882465652687,True,NASA Battery,241970223,1002,0.0133224983443197,0.0079882465652687,0.991341813789261,0.9451097804391216,0.9555555555555556,0.9555555555555556,45,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0149700598802395,0.0444444444444444,0.0444444444444444,0.0399201596806387,0.0554264127891519,True,True,True,True,True,True,True,True,True,0.0554264127891519,0.0133224983443197,0.0079882465652687,gate_strict-interval_interval_row_under,348,True
NASA Battery,246304043,capacity__global_minmax_health__safe_measurements_no_cycle__KERNELRIDGE_RBF__fixed_width_0.10,0.904358353510896,0.9607843137254902,0.9782608695652174,0.0,0.0,0.097472523049445,,,,0.0570559094842537,0.0275888420176471,0.9117648302480617,1,246304043,NASA Battery,246304043,capacity__global_minmax_health__safe_measurements_no_cycle__KERNELRIDGE_RBF__fixed_width_0.10,0.904358353510896,0.9607843137254902,0.0,0.0,0.097472523049445,0.0570559094842537,0.0275888420176471,True,NASA Battery,246304043,826,0.0570559094842537,0.0275888420176471,0.9117648302480618,0.904358353510896,0.9607843137254902,0.9782608695652174,102,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0048426150121065,0.0196078431372549,0.0217391304347826,0.0907990314769975,0.097472523049445,True,True,True,True,True,True,True,True,True,0.097472523049445,0.0570559094842537,0.0275888420176471,gate_strict-interval_interval_row_under,65,True
NASA Battery,252980696,capacity__global_minmax_health__safe_measurements_allow_cycle__RIDGE__urgent_stratified_global_99_m15,0.9989071038251366,0.984126984126984,0.9830508474576272,0.0,0.0,0.3737241342759521,,,,0.0585800616377033,0.0290525252103588,0.8573056025313516,1,252980696,NASA Battery,252980696,capacity__global_minmax_health__safe_measurements_allow_cycle__RIDGE__urgent_stratified_global_99_m15,0.9989071038251366,0.984126984126984,0.0,0.0,0.3737241342759521,0.0585800616377033,0.0290525252103588,True,NASA Battery,252980696,915,0.0585800616377033,0.0290525252103588,0.857305602531352,0.9989071038251366,0.984126984126984,0.9830508474576272,63,59,0.0,0.0,0.0,0.0,0.5079365079365079,0.5079365079365079,0.0010928961748633,0.0158730158730158,0.0169491525423728,0.0,0.3737241342759523,True,True,True,True,True,True,True,False,False,0.3737241342759523,0.0585800616377033,0.0290525252103588,gate_strict-interval_interval_row_under,27,True
NASA Battery,273646287,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__twosided_guard_l99_u95_b12,0.9439102564102564,0.9669421487603306,0.9583333333333334,0.0,0.000801282051282,0.377923403685755,,,,0.1997560648174983,0.1172971500147501,-0.3262160265585976,1,273646287,NASA Battery,273646287,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__twosided_guard_l99_u95_b12,0.9439102564102564,0.9669421487603306,0.0,0.000801282051282,0.377923403685755,0.1997560648174983,0.1172971500147501,True,NASA Battery,273646287,1248,0.1997560648174983,0.1172971500147501,-0.3262160265585976,0.9439102564102564,0.9669421487603306,0.9583333333333334,121,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0280448717948717,0.0330578512396694,0.0416666666666666,0.0280448717948717,0.377923403685755,True,True,True,True,True,True,True,True,True,0.377923403685755,0.1997560648174983,0.1172971500147501,gate_strict-interval_interval_row_under,20,True
NASA Battery,286118106,capacity__global_minmax_health__safe_measurements_no_cycle__KERNELRIDGE_RBF__fixed_width_0.20,0.9246153846153846,0.953846153846154,0.9807692307692308,0.0,0.0,0.1926022039549965,,,,0.0596692182671473,0.0302924368745206,0.8967310523784371,1,286118106,NASA Battery,286118106,capacity__global_minmax_health__safe_measurements_no_cycle__KERNELRIDGE_RBF__fixed_width_0.20,0.9246153846153846,0.953846153846154,0.0,0.0,0.1926022039549965,0.0596692182671473,0.0302924368745206,True,NASA Battery,286118106,650,0.0596692182671473,0.0302924368745206,0.8967310523784374,0.9246153846153846,0.953846153846154,0.9807692307692308,65,52,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923,0.0153846153846153,0.0192307692307692,0.0723076923076923,0.1926022039549965,True,True,True,True,True,True,True,True,True,0.1926022039549965,0.0596692182671473,0.0302924368745206,gate_strict-interval_interval_row_under,40,True
NASA Battery,295116898,capacity__global_minmax_health__safe_measurements_no_cycle__RF__urgent_stratified_global_99_m15,0.997533908754624,0.987012987012987,0.9803921568627452,0.0,0.0,0.356718299450264,,,,0.053791830807244,0.0281318551712958,0.9088899766960236,1,295116898,NASA Battery,295116898,capacity__global_minmax_health__safe_measurements_no_cycle__RF__urgent_stratified_global_99_m15,0.997533908754624,0.987012987012987,0.0,0.0,0.356718299450264,0.053791830807244,0.0281318551712958,True,NASA Battery,295116898,811,0.053791830807244,0.0281318551712958,0.908889976696024,0.997533908754624,0.987012987012987,0.9803921568627452,77,51,0.0,0.0,0.0,0.0,0.0259740259740259,0.0259740259740259,0.001233045622688,0.0129870129870129,0.0196078431372549,0.001233045622688,0.356718299450264,True,True,True,True,True,True,True,False,False,0.356718299450264,0.053791830807244,0.0281318551712958,gate_strict-interval_interval_row_under,28,True
NASA Battery,297198838,capacity__global_minmax_health__safe_measurements_allow_cycle__HGB__twosided_guard_l99_u95_b12,0.9146877748460862,0.9803921568627452,0.98,0.0,0.0,0.0780571020390694,,,,0.018647667898333,0.0116905409415271,0.9849619205763892,1,297198838,NASA Battery,297198838,capacity__global_minmax_health__safe_measurements_allow_cycle__HGB__twosided_guard_l99_u95_b12,0.9146877748460862,0.9803921568627452,0.0,0.0,0.0780571020390694,0.018647667898333,0.0116905409415271,True,NASA Battery,297198838,1137,0.018647667898333,0.0116905409415271,0.9849619205763892,0.9146877748460862,0.9803921568627452,0.98,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0202286719437115,0.0196078431372549,0.02,0.0650835532102022,0.0780571020390694,True,True,True,True,True,True,True,True,True,0.0780571020390694,0.018647667898333,0.0116905409415271,gate_strict-interval_interval_row_under,209,True
NASA Battery,311146778,capacity__global_minmax_health__safe_measurements_allow_cycle__HGB__global_90,0.9097421203438396,0.9166666666666666,0.9642857142857144,0.0,0.0,0.0797942543907978,,,,0.0211474821665447,0.0119885693059427,0.9855520473362704,1,311146778,NASA Battery,311146778,capacity__global_minmax_health__safe_measurements_allow_cycle__HGB__global_90,0.9097421203438396,0.9166666666666666,0.0,0.0,0.0797942543907978,0.0211474821665447,0.0119885693059427,True,NASA Battery,311146778,698,0.0211474821665447,0.0119885693059427,0.9855520473362704,0.9097421203438396,0.9166666666666666,0.9642857142857144,60,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0057306590257879,0.0166666666666666,0.0178571428571428,0.0845272206303724,0.0797942543907978,True,True,True,True,True,True,True,True,True,0.0797942543907978,0.0211474821665447,0.0119885693059427,gate_strict-interval_interval_row_under,155,True
NASA Battery,317292094,capacity__global_minmax_health__safe_measurements_allow_cycle__GBR__fixed_width_0.20,0.9959072305593452,0.9803921568627452,0.98,0.0,0.0013642564802182,0.1979405995930424,,,,0.0362871980285837,0.0253275225693773,0.9548945628470512,1,317292094,NASA Battery,317292094,capacity__global_minmax_health__safe_measurements_allow_cycle__GBR__fixed_width_0.20,0.9959072305593452,0.9803921568627452,0.0,0.0013642564802182,0.1979405995930424,0.0362871980285837,0.0253275225693773,True,NASA Battery,317292094,733,0.0362871980285837,0.0253275225693773,0.9548945628470512,0.9959072305593452,0.9803921568627452,0.98,51,50,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0040927694406548,0.0196078431372549,0.02,0.0,0.1979405995930424,True,True,True,True,True,True,True,False,False,0.1979405995930424,0.0362871980285837,0.0253275225693773,gate_strict-interval_interval_row_under,88,True
NASA Battery,335892210,capacity__global_minmax_health__safe_measurements_allow_cycle__GBR__twosided_l97_u90,0.9152046783625732,1.0,1.0,0.0,0.0073099415204678,0.1171760916855697,,,,0.0237950356076279,0.0147797169112627,0.9628986010460524,1,335892210,NASA Battery,335892210,capacity__global_minmax_health__safe_measurements_allow_cycle__GBR__twosided_l97_u90,0.9152046783625732,1.0,0.0,0.0073099415204678,0.1171760916855697,0.0237950356076279,0.0147797169112627,True,NASA Battery,335892210,684,0.0237950356076279,0.0147797169112627,0.9628986010460524,0.9152046783625732,1.0,1.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0321637426900584,0.0,0.0,0.0526315789473684,0.1171760916855697,True,True,True,True,True,True,True,True,True,0.1171760916855697,0.0237950356076279,0.0147797169112627,gate_strict-interval_interval_row_under,69,True
NASA Battery,336287993,capacity__global_minmax_health__safe_measurements_allow_cycle__ENSEMBLE_TRIMMED_MEAN__twosided_guard_l99_u95_b12,0.9506726457399104,0.9047619047619048,0.8867924528301887,0.0,0.0044843049327354,0.1155244867962588,,,,0.032294121144217,0.0159099736289462,0.968270970501863,1,336287993,NASA Battery,336287993,capacity__global_minmax_health__safe_measurements_allow_cycle__ENSEMBLE_TRIMMED_MEAN__twosided_guard_l99_u95_b12,0.9506726457399104,0.9047619047619048,0.0,0.0044843049327354,0.1155244867962588,0.032294121144217,0.0159099736289462,True,NASA Battery,336287993,669,0.032294121144217,0.0159099736289462,0.968270970501863,0.9506726457399104,0.9047619047619048,0.8867924528301887,63,53,0.0,0.0158730158730158,0.0158730158730158,0.0,0.0158730158730158,0.0158730158730158,0.0089686098654708,0.0952380952380952,0.1132075471698113,0.0403587443946188,0.1155244867962588,True,True,True,True,True,True,True,False,False,0.1155244867962588,0.032294121144217,0.0159099736289462,gate_strict-interval_interval_row_under,104,True
NASA Battery,348575192,capacity__global_minmax_health__safe_measurements_allow_cycle__ENSEMBLE_TRIMMED_MEAN__twosided_l97_u90,0.9282868525896414,0.9387755102040816,0.9361702127659576,0.0,0.0009960159362549,0.0824471628129023,,,,0.0214608437110817,0.0134949198228712,0.9783885357420724,1,348575192,NASA Battery,348575192,capacity__global_minmax_health__safe_measurements_allow_cycle__ENSEMBLE_TRIMMED_MEAN__twosided_l97_u90,0.9282868525896414,0.9387755102040816,0.0,0.0009960159362549,0.0824471628129023,0.0214608437110817,0.0134949198228712,True,NASA Battery,348575192,1004,0.0214608437110817,0.0134949198228712,0.9783885357420724,0.9282868525896414,0.9387755102040816,0.9361702127659576,49,47,0.0,0.0,0.0,0.0,0.0204081632653061,0.0204081632653061,0.0278884462151394,0.0612244897959183,0.0638297872340425,0.0438247011952191,0.0824471628129023,True,True,True,True,True,True,True,False,False,0.0824471628129023,0.0214608437110817,0.0134949198228712,gate_strict-interval_interval_row_under,388,True
NASA Battery,425792870,capacity__global_minmax_health__safe_measurements_no_cycle__ENSEMBLE_MEDIAN__urgent_stratified_global_97_m13,0.9772727272727272,0.9230769230769232,0.8888888888888888,0.0,0.0011363636363636,0.1094322394431714,,,,0.0169824826769075,0.010347877978102,0.9768106426442466,1,425792870,NASA Battery,425792870,capacity__global_minmax_health__safe_measurements_no_cycle__ENSEMBLE_MEDIAN__urgent_stratified_global_97_m13,0.9772727272727272,0.9230769230769232,0.0,0.0011363636363636,0.1094322394431714,0.0169824826769075,0.010347877978102,True,NASA Battery,425792870,880,0.0169824826769075,0.010347877978102,0.9768106426442466,0.9772727272727272,0.9230769230769232,0.8888888888888888,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.021590909090909,0.0769230769230769,0.1111111111111111,0.0011363636363636,0.1094322394431714,True,True,True,True,True,True,True,True,True,0.1094322394431714,0.0169824826769075,0.010347877978102,gate_strict-interval_interval_row_under,147,True
NASA Battery,455800391,capacity__global_minmax_health__safe_measurements_no_cycle__ELASTICNET__global_90,0.9904559915164368,0.9333333333333332,0.75,0.0,0.0010604453870625,0.0665201899772358,,,,0.0152521872460737,0.0109435777450243,0.9858508969621064,1,455800391,NASA Battery,455800391,capacity__global_minmax_health__safe_measurements_no_cycle__ELASTICNET__global_90,0.9904559915164368,0.9333333333333332,0.0,0.0010604453870625,0.0665201899772358,0.0152521872460737,0.0109435777450243,True,NASA Battery,455800391,943,0.0152521872460737,0.0109435777450243,0.9858508969621064,0.9904559915164368,0.9333333333333332,0.75,45,12,0.0,0.0,0.0,0.0,0.0444444444444444,0.0444444444444444,0.0042417815482502,0.0666666666666666,0.25,0.0053022269353128,0.0665201899772358,True,True,True,True,True,True,True,False,False,0.0665201899772358,0.0152521872460737,0.0109435777450243,gate_strict-interval_interval_row_under,260,True
NASA Battery,471359438,capacity__global_minmax_health__safe_measurements_no_cycle__ENSEMBLE_MEDIAN__global_90,0.9186602870813396,0.9130434782608696,0.9130434782608696,0.0,0.0011961722488038,0.0631530183836108,,,,0.0145148704931815,0.0100440595519988,0.9902231288906644,1,471359438,NASA Battery,471359438,capacity__global_minmax_health__safe_measurements_no_cycle__ENSEMBLE_MEDIAN__global_90,0.9186602870813396,0.9130434782608696,0.0,0.0011961722488038,0.0631530183836108,0.0145148704931815,0.0100440595519988,True,NASA Battery,471359438,836,0.0145148704931815,0.0100440595519988,0.9902231288906644,0.9186602870813396,0.9130434782608696,0.9130434782608696,46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0095693779904306,0.0869565217391304,0.0869565217391304,0.0717703349282296,0.0631530183836108,True,True,True,True,True,True,True,True,True,0.0631530183836108,0.0145148704931815,0.0100440595519988,gate_strict-interval_interval_row_under,399,True
NASA Battery,471526420,capacity__global_minmax_health__safe_measurements_allow_cycle__STACK_RIDGE__twosided_guard_l99_u95_b12,0.9936305732484076,0.9285714285714286,0.8888888888888888,0.0,0.0,0.1420650206928645,,,,0.0211904304941171,0.0156732745669124,0.9668824055926571,1,471526420,NASA Battery,471526420,capacity__global_minmax_health__safe_measurements_allow_cycle__STACK_RIDGE__twosided_guard_l99_u95_b12,0.9936305732484076,0.9285714285714286,0.0,0.0,0.1420650206928645,0.0211904304941171,0.0156732745669124,True,NASA Battery,471526420,942,0.0211904304941171,0.0156732745669124,0.9668824055926571,0.9936305732484076,0.9285714285714286,0.8888888888888888,14,9,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0010615711252653,0.0714285714285714,0.1111111111111111,0.0053078556263269,0.1420650206928646,True,True,True,True,True,True,True,False,False,0.1420650206928646,0.0211904304941171,0.0156732745669124,gate_strict-interval_interval_row_under,134,True
NASA Battery,522275327,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__fixed_width_0.20,0.9063444108761328,1.0,1.0,0.0,0.0,0.193293130463858,,,,0.102529369181285,0.0504585047611371,0.7009351077105443,1,522275327,NASA Battery,522275327,capacity__global_minmax_health__safe_measurements_allow_cycle__KERNELRIDGE_RBF__fixed_width_0.20,0.9063444108761328,1.0,0.0,0.0,0.193293130463858,0.102529369181285,0.0504585047611371,True,NASA Battery,522275327,993,0.102529369181285,0.0504585047611371,0.7009351077105439,0.9063444108761328,1.0,1.0,126,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093655589123867,0.193293130463858,True,True,True,True,True,True,True,True,True,0.193293130463858,0.102529369181285,0.0504585047611371,gate_strict-interval_interval_row_under,27,True
NASA Battery,534419014,capacity__global_minmax_health__safe_measurements_no_cycle__HGB__fixed_width_0.10,0.955456570155902,0.967032967032967,0.967032967032967,0.0,0.0011135857461024,0.0966548259125538,,,,0.0284613998820263,0.0161473073784357,0.9777589921161834,1,534419014,NASA Battery,534419014,capacity__global_minmax_health__safe_measurements_no_cycle__HGB__fixed_width_0.10,0.955456570155902,0.967032967032967,0.0,0.0011135857461024,0.0966548259125538,0.0284613998820263,0.0161473073784357,True,NASA Battery,534419014,898,0.0284613998820263,0.0161473073784357,0.9777589921161834,0.955456570155902,0.967032967032967,0.967032967032967,91,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0044543429844097,0.0329670329670329,0.0329670329670329,0.0400890868596882,0.0966548259125538,True,True,True,True,True,True,True,True,True,0.0966548259125538,0.0284613998820263,0.0161473073784357,gate_strict-interval_interval_row_under,192,True
NASA Battery,535174266,capacity__global_minmax_health__safe_measurements_no_cycle__RIDGE__global_99,0.9970178926441352,0.9642857142857144,0.9615384615384616,0.0,0.0019880715705765,0.1834417223400304,,,,0.027807909149954,0.0190967903807033,0.970235933535689,1,535174266,NASA Battery,535174266,capacity__global_minmax_health__safe_measurements_no_cycle__RIDGE__global_99,0.9970178926441352,0.9642857142857144,0.0,0.0019880715705765,0.1834417223400304,0.027807909149954,0.0190967903807033,True,NASA Battery,535174266,1006,0.027807909149954,0.0190967903807033,0.9702359335356892,0.9970178926441352,0.9642857142857144,0.9615384615384616,56,52,0.0,0.0,0.0,0.0,0.0178571428571428,0.0178571428571428,0.0019880715705765,0.0357142857142857,0.0384615384615384,0.0009940357852882,0.1834417223400305,True,True,True,True,True,True,True,False,False,0.1834417223400305,0.027807909149954,0.0190967903807033,gate_strict-interval_interval_row_under,202,True
NASA Battery,536750530,capacity__global_minmax_health__safe_measurements_allow_cycle__STACK_RIDGE__fixed_width_0.10,0.9748283752860412,0.9807692307692308,0.979381443298969,0.0,0.0022883295194508,0.0956251926185247,,,,0.0255356734302594,0.0172801850273877,0.9821573681409006,1,536750530,NASA Battery,536750530,capacity__global_minmax_health__safe_measurements_allow_cycle__STACK_RIDGE__fixed_width_0.10,0.9748283752860412,0.9807692307692308,0.0,0.0022883295194508,0.0956251926185247,0.0255356734302594,0.0172801850273877,True,NASA Battery,536750530,874,0.0255356734302594,0.0172801850273877,0.9821573681409006,0.9748283752860412,0.9807692307692308,0.979381443298969,104,97,0.0,0.0,0.0,0.0,0.0192307692307692,0.0192307692307692,0.0045766590389016,0.0192307692307692,0.0206185567010309,0.0205949656750572,0.0956251926185247,True,True,True,True,True,True,True,False,False,0.0956251926185247,0.0255356734302594,0.0172801850273877,gate_strict-interval_interval_row_under,86,True
NASA C-MAPSS,14981229,safe_no_leak_allow_cycle__ENSEMBLE_HGB_RIDGE__guard_l95_u80_b12,0.9770731707317072,0.9808823529411764,0.9963636363636365,0.0,0.0004878048780487,0.1814656380068195,,,,0.0637204444830341,0.0527259767917952,0.7183827653889638,1,14981229,NASA C-MAPSS,14981229,safe_no_leak_allow_cycle__ENSEMBLE_HGB_RIDGE__guard_l95_u80_b12,0.9770731707317072,0.9808823529411764,0.0,0.0004878048780487,0.1814656380068195,0.0637204444830341,0.0527259767917952,True,NASA C-MAPSS,14981229,2050,0.0637204444830341,0.0527259767917952,0.7183827653889638,0.9770731707317072,0.9808823529411764,0.9963636363636365,1360,550,0.0,0.0,0.0,0.0,0.2823529411764706,0.2823529411764706,0.0126829268292682,0.0191176470588235,0.0036363636363636,0.0102439024390243,0.1814656380068195,True,True,True,True,True,True,True,False,False,0.1814656380068195,0.0637204444830341,0.0527259767917952,gate_strict-interval_interval_row_under,22,True
NASA C-MAPSS,21187033,safe_no_leak_allow_cycle__HGB__fixed_width_0.20,0.928409605799728,0.9808823529411764,0.9945454545454544,0.0,0.0004531037607612,0.187218893483335,,,,0.0538718023853277,0.0430643536540117,0.8268414409387512,1,21187033,NASA C-MAPSS,21187033,safe_no_leak_allow_cycle__HGB__fixed_width_0.20,0.928409605799728,0.9808823529411764,0.0,0.0004531037607612,0.187218893483335,0.0538718023853277,0.0430643536540117,True,NASA C-MAPSS,21187033,2207,0.0538718023853277,0.0430643536540117,0.8268414409387512,0.928409605799728,0.9808823529411764,0.9945454545454544,1360,550,0.0,0.0,0.0,0.0,0.0845588235294117,0.0845588235294117,0.0045310376076121,0.0051470588235294,0.0054545454545454,0.0670593565926597,0.187218893483335,True,True,True,True,True,True,True,False,False,0.187218893483335,0.0538718023853277,0.0430643536540117,gate_strict-interval_interval_row_under,27,True
NASA C-MAPSS,91738819,safe_no_leak_allow_cycle__ENSEMBLE_HGB_RIDGE__fixed_width_0.20,0.9551630434782608,0.9647058823529412,0.990909090909091,0.0,0.0009057971014492,0.1886152462337331,,,,0.0523147808856104,0.0420299769626468,0.8317970751137851,1,91738819,NASA C-MAPSS,91738819,safe_no_leak_allow_cycle__ENSEMBLE_HGB_RIDGE__fixed_width_0.20,0.9551630434782608,0.9647058823529412,0.0,0.0009057971014492,0.1886152462337331,0.0523147808856104,0.0420299769626468,True,NASA C-MAPSS,91738819,2208,0.0523147808856104,0.0420299769626468,0.8317970751137851,0.9551630434782608,0.9647058823529412,0.990909090909091,1360,550,0.0,0.0,0.0,0.0,0.1345588235294117,0.1345588235294117,0.0217391304347826,0.0352941176470588,0.009090909090909,0.0230978260869565,0.1886152462337332,True,True,True,True,True,True,True,False,False,0.1886152462337332,0.0523147808856104,0.0420299769626468,gate_strict-interval_interval_row_under,25,True
NASA C-MAPSS,104007873,safe_no_leak_allow_cycle__ENSEMBLE_HGB_RIDGE__global_90,0.9018834866403854,0.9889705882352942,1.0,0.0,0.0,0.2622031679824398,,,,0.096001025186261,0.0702733538972048,0.5734910189756732,1,104007873,NASA C-MAPSS,104007873,safe_no_leak_allow_cycle__ENSEMBLE_HGB_RIDGE__global_90,0.9018834866403854,0.9889705882352942,0.0,0.0,0.2622031679824398,0.096001025186261,0.0702733538972048,True,NASA C-MAPSS,104007873,2283,0.096001025186261,0.0702733538972048,0.573491018975673,0.9018834866403854,0.9889705882352942,1.0,1360,550,0.0,0.0,0.0,0.0,0.2227941176470588,0.2227941176470588,0.0061322820849759,0.0080882352941176,0.0,0.0919842312746386,0.2622031679824399,True,True,True,True,True,True,True,False,False,0.2622031679824399,0.096001025186261,0.0702733538972048,gate_strict-interval_interval_row_under,20,True
